"","id","Date","GameID","play_id","Drive","qtr","TimeSecs","posteam","DefensiveTeam","down","ydstogo","yrdline100","play_type","net_yards","GoalToGo","FirstDown","sp","Touchdown","ExPointResult","TwoPointConv","Fumble","RecFumbTeam","PosTeamScore","DefTeamScore","ScoreDiff","AbsScoreDiff","Safety","FieldGoalResult","ReturnResult","InterceptionThrown","HomeTeam","AwayTeam"
"145",161,"9/1/2017","2017090100",24,4,1,2400,"S","LV",NA,0,40,"Kickoff",77,0,NA,NA,0,NA,NA,NA,"",0,15,-15,15,0,NA,NA,0,"S","LV"
"146",163,"9/1/2017","2017090100",26,4,1,2373.3333,"S","LV",1,10,61,"Run",2,0,NA,NA,0,NA,NA,NA,"",0,15,-15,15,0,NA,NA,0,"S","LV"
"147",164,"9/1/2017","2017090100",27,4,1,2346.6667,"S","LV",2,8,59,"Run",-1,0,NA,NA,0,NA,NA,NA,"",0,15,-15,15,0,NA,NA,0,"S","LV"
"148",165,"9/1/2017","2017090100",28,4,1,2320,"S","LV",3,9,60,"Run",-15,0,NA,NA,0,NA,NA,NA,"",0,15,-15,15,0,NA,NA,0,"S","LV"
"149",166,"9/1/2017","2017090100",29,4,1,2293.3333,"S","LV",4,24,75,"Punt",40,0,NA,NA,0,NA,NA,NA,"",0,15,-15,15,0,NA,NA,0,"S","LV"
"150",167,"9/1/2017","2017090100",30,5,1,2266.6667,"LV","S",1,10,65,"Run",17,0,1,NA,0,NA,NA,NA,"",15,0,15,15,0,NA,NA,0,"S","LV"
"151",168,"9/1/2017","2017090100",31,5,1,2240,"LV","S",1,10,48,"Run",15,0,1,NA,0,NA,NA,NA,"",15,0,15,15,0,NA,NA,0,"S","LV"
"152",169,"9/1/2017","2017090100",32,5,1,2213.3333,"LV","S",1,10,33,"Run",33,0,NA,1,1,NA,NA,NA,"",21,0,21,21,0,NA,NA,0,"S","LV"
"153",170,"9/1/2017","2017090100",33,5,1,NA,"LV","S",NA,3,2,"Extra Point",NA,0,NA,1,0,"Made",NA,NA,"",22,0,22,22,0,NA,NA,0,"S","LV"
"154",171,"9/1/2017","2017090100",34,6,1,2186.6667,"S","LV",NA,0,40,"Kickoff",75,0,NA,NA,0,NA,NA,NA,"",0,22,-22,22,0,NA,NA,0,"S","LV"
"155",172,"9/1/2017","2017090100",35,6,1,2160,"S","LV",1,10,75,"Run",1,0,NA,NA,0,NA,NA,NA,"",0,22,-22,22,0,NA,NA,0,"S","LV"
"156",173,"9/1/2017","2017090100",36,6,2,2133.3333,"S","LV",2,9,74,"Run",4,0,NA,NA,0,NA,NA,NA,"",0,22,-22,22,0,NA,NA,0,"S","LV"
"157",174,"9/1/2017","2017090100",37,6,2,2106.6667,"S","LV",3,5,70,"Run",3,0,NA,NA,0,NA,NA,NA,"",0,22,-22,22,0,NA,NA,0,"S","LV"
"158",175,"9/1/2017","2017090100",38,6,2,2080,"S","LV",4,2,67,"Run",-8,0,NA,NA,0,NA,NA,NA,"",0,22,-22,22,0,NA,NA,0,"S","LV"
"159",176,"9/1/2017","2017090100",39,7,2,2053.3333,"LV","S",1,10,25,"Run",23,0,1,NA,0,NA,NA,NA,"",22,0,22,22,0,NA,NA,0,"S","LV"
"160",177,"9/1/2017","2017090100",40,7,2,2026.6667,"LV","S",1,2,2,"Run",2,1,NA,1,1,NA,NA,NA,"",28,0,28,28,0,NA,NA,0,"S","LV"
"161",179,"9/1/2017","2017090100",42,7,2,NA,"LV","S",NA,3,2,"Extra Point",NA,1,NA,1,0,"Made",NA,NA,"",29,0,29,29,0,NA,NA,0,"S","LV"
"162",180,"9/1/2017","2017090100",43,8,2,2000,"S","LV",NA,0,40,"Kickoff",77,0,NA,NA,0,NA,NA,NA,"",0,29,-29,29,0,NA,NA,0,"S","LV"
"163",181,"9/1/2017","2017090100",44,8,2,1973.3333,"S","LV",1,10,77,"Run",-8,0,NA,NA,0,NA,NA,NA,"",0,29,-29,29,0,NA,NA,0,"S","LV"
"164",182,"9/1/2017","2017090100",45,8,2,1946.6667,"S","LV",2,17,85,"Run",-1,0,NA,NA,0,NA,NA,NA,"",0,29,-29,29,0,NA,NA,0,"S","LV"
"165",183,"9/1/2017","2017090100",46,8,2,1920,"S","LV",3,18,86,"Run",9,0,NA,NA,0,NA,NA,NA,"",0,29,-29,29,0,NA,NA,0,"S","LV"
"166",184,"9/1/2017","2017090100",47,8,2,1893.3333,"S","LV",4,9,76,"Punt",32,0,NA,NA,0,NA,NA,NA,"",0,29,-29,29,0,NA,NA,0,"S","LV"
"167",185,"9/1/2017","2017090100",48,9,2,1866.6667,"LV","S",1,10,56,"Pass",56,0,NA,1,1,NA,NA,NA,"",35,0,35,35,0,NA,NA,0,"S","LV"
"168",186,"9/1/2017","2017090100",49,9,2,NA,"LV","S",NA,3,2,"Extra Point",NA,0,NA,1,0,"Made",NA,NA,"",36,0,36,36,0,NA,NA,0,"S","LV"
"169",187,"9/1/2017","2017090100",50,10,2,1840,"S","LV",NA,0,40,"Kickoff",80,0,NA,NA,0,NA,NA,NA,"",0,36,-36,36,0,NA,NA,0,"S","LV"
"170",188,"9/1/2017","2017090100",51,10,2,1813.3333,"S","LV",1,10,80,"Run",-5,0,NA,NA,0,NA,NA,NA,"",0,36,-36,36,0,NA,NA,0,"S","LV"
"171",189,"9/1/2017","2017090100",52,10,2,1786.6667,"S","LV",2,15,85,"Run",NA,0,NA,NA,0,NA,NA,1,"LV",0,36,-36,36,0,NA,NA,0,"S","LV"
"172",190,"9/1/2017","2017090100",53,11,2,1760,"LV","S",1,10,14,"Run",14,0,NA,1,1,NA,NA,NA,"",42,0,42,42,0,NA,NA,0,"S","LV"
"173",191,"9/1/2017","2017090100",54,11,2,NA,"LV","S",NA,3,2,"Extra Point",NA,0,NA,1,0,"Made",NA,NA,"",43,0,43,43,0,NA,NA,0,"S","LV"
"174",192,"9/1/2017","2017090100",55,12,2,1733.3333,"S","LV",NA,0,40,"Kickoff",72,0,NA,NA,0,NA,NA,NA,"",0,43,-43,43,0,NA,NA,0,"S","LV"
"175",193,"9/1/2017","2017090100",56,12,2,1706.6667,"S","LV",1,10,72,"Run",6,0,NA,NA,0,NA,NA,1,"LV",0,43,-43,43,0,NA,NA,0,"S","LV"
"176",194,"9/1/2017","2017090100",57,13,2,1680,"LV","S",1,10,34,"Pass",16,0,1,NA,0,NA,NA,NA,"",43,0,43,43,0,NA,NA,0,"S","LV"
"177",195,"9/1/2017","2017090100",58,13,2,1653.3333,"LV","S",1,10,18,"Run",13,0,1,NA,0,NA,NA,NA,"",43,0,43,43,0,NA,NA,0,"S","LV"
"178",196,"9/1/2017","2017090100",59,13,2,1626.6667,"LV","S",1,5,5,"Run",5,1,NA,1,1,NA,NA,NA,"",49,0,49,49,0,NA,NA,0,"S","LV"
"179",197,"9/1/2017","2017090100",60,13,2,NA,"LV","S",NA,3,2,"Extra Point",NA,0,NA,1,0,"Made",NA,NA,"",50,0,50,50,0,NA,NA,0,"S","LV"
"180",198,"9/1/2017","2017090100",61,14,2,1600,"S","LV",NA,0,40,"Kickoff",73,0,NA,NA,0,NA,NA,NA,"",0,50,-50,50,0,NA,NA,0,"S","LV"
"181",199,"9/1/2017","2017090100",62,14,2,1573.3333,"S","LV",1,10,73,"Run",5,0,NA,NA,0,NA,NA,NA,"",0,50,-50,50,0,NA,NA,0,"S","LV"
"182",200,"9/1/2017","2017090100",63,14,2,1546.6667,"S","LV",2,5,68,"Pass",19,0,1,NA,0,NA,NA,NA,"",0,50,-50,50,0,NA,NA,0,"S","LV"
"183",201,"9/1/2017","2017090100",64,14,2,1520,"S","LV",1,10,49,"Run",-1,0,NA,NA,0,NA,NA,NA,"",0,50,-50,50,0,NA,NA,0,"S","LV"
"184",202,"9/1/2017","2017090100",65,14,2,1493.3333,"S","LV",2,11,50,"Run",1,0,NA,NA,0,NA,NA,NA,"",0,50,-50,50,0,NA,NA,0,"S","LV"
"185",203,"9/1/2017","2017090100",66,14,2,1466.6667,"S","LV",3,11,40,"Run",10,0,NA,NA,0,NA,NA,NA,"",0,50,-50,50,0,NA,NA,0,"S","LV"
"186",204,"9/1/2017","2017090100",67,15,3,1440,"S","LV",NA,0,40,"Kickoff",70,0,NA,NA,0,NA,NA,NA,"",0,50,-50,50,0,NA,NA,0,"S","LV"
"187",205,"9/1/2017","2017090100",68,15,3,1368,"S","LV",1,10,70,"Run",5,0,NA,NA,0,NA,NA,NA,"",0,50,-50,50,0,NA,NA,0,"S","LV"
"188",206,"9/1/2017","2017090100",69,15,3,1296,"S","LV",2,5,65,"Run",0,0,NA,NA,0,NA,NA,NA,"",0,50,-50,50,0,NA,NA,0,"S","LV"
"189",207,"9/1/2017","2017090100",70,15,3,1224,"S","LV",3,5,65,"Pass",-1,0,NA,NA,0,NA,NA,NA,"",0,50,-50,50,0,NA,NA,0,"S","LV"
"190",208,"9/1/2017","2017090100",71,15,3,1152,"S","LV",4,6,66,"Punt",26,0,NA,NA,0,NA,NA,NA,"",0,50,-50,50,0,NA,NA,0,"S","LV"
"191",209,"9/1/2017","2017090100",72,16,3,1080,"LV","S",1,10,60,"Run",1,0,NA,NA,0,NA,NA,NA,"",50,0,50,50,0,NA,NA,0,"S","LV"
"192",210,"9/1/2017","2017090100",73,16,3,1008,"LV","S",2,9,59,"Run",5,0,NA,NA,0,NA,NA,NA,"",50,0,50,50,0,NA,NA,0,"S","LV"
"193",211,"9/1/2017","2017090100",74,16,3,936,"LV","S",3,4,54,"Pass",19,0,1,NA,0,NA,NA,NA,"",50,0,50,50,0,NA,NA,0,"S","LV"
"194",212,"9/1/2017","2017090100",75,16,3,864,"LV","S",1,10,36,"Run",7,0,NA,NA,0,NA,NA,NA,"",50,0,50,50,0,NA,NA,0,"S","LV"
"195",213,"9/1/2017","2017090100",76,16,4,792,"LV","S",2,3,29,"Run",9,0,1,NA,0,NA,NA,NA,"",50,0,50,50,0,NA,NA,0,"S","LV"
"196",214,"9/1/2017","2017090100",77,16,4,720,"LV","S",1,10,20,"Pass",9,0,NA,NA,0,NA,NA,NA,"",50,0,50,50,0,NA,NA,0,"S","LV"
"197",215,"9/1/2017","2017090100",78,16,4,648,"LV","S",2,1,11,"Run",-4,0,NA,NA,0,NA,NA,NA,"",50,0,50,50,0,NA,NA,0,"S","LV"
"198",216,"9/1/2017","2017090100",79,16,4,576,"LV","S",3,5,15,"Run",10,0,1,NA,0,NA,NA,NA,"",50,0,50,50,0,NA,NA,0,"S","LV"
"199",217,"9/1/2017","2017090100",80,16,4,504,"LV","S",1,5,5,"Run",4,1,NA,NA,0,NA,NA,NA,"",50,0,50,50,0,NA,NA,0,"S","LV"
"200",218,"9/1/2017","2017090100",81,16,4,432,"LV","S",2,1,1,"Run",1,1,NA,1,1,NA,NA,NA,"",56,0,56,56,0,NA,NA,0,"S","LV"
"201",219,"9/1/2017","2017090100",82,16,4,NA,"LV","S",NA,3,2,"Extra Point",NA,1,NA,1,0,"FAILED",NA,NA,"",56,0,56,56,0,NA,NA,0,"S","LV"
"202",220,"9/1/2017","2017090100",83,17,4,360,"S","LV",NA,0,40,"Kickoff",74,0,NA,NA,0,NA,NA,NA,"",0,56,-56,56,0,NA,NA,0,"S","LV"
"203",221,"9/1/2017","2017090100",84,17,4,288,"S","LV",1,10,74,"Run",-3,0,NA,NA,0,NA,NA,NA,"",0,56,-56,56,0,NA,NA,0,"S","LV"
"204",222,"9/1/2017","2017090100",85,17,4,216,"S","LV",2,13,77,"Pass",15,0,1,NA,0,NA,NA,NA,"",0,56,-56,56,0,NA,NA,0,"S","LV"
"205",223,"9/1/2017","2017090100",86,17,4,144,"S","LV",1,10,62,"Run",0,0,NA,NA,0,NA,NA,NA,"",0,56,-56,56,0,NA,NA,0,"S","LV"
"206",224,"9/1/2017","2017090100",87,17,4,72,"S","LV",2,10,62,"Run",0,0,NA,NA,0,NA,NA,NA,"",0,56,-56,56,0,NA,NA,0,"S","LV"
"207",225,"9/8/2017","2017090800",1,1,1,2880,"NC","LV",NA,0,40,"Kickoff",71,0,NA,NA,0,NA,NA,NA,"",0,0,0,0,0,NA,NA,0,"LV","NC"
"208",226,"9/8/2017","2017090800",2,1,1,2859.1304,"NC","LV",1,10,71,"Run",5,0,NA,NA,0,NA,NA,NA,"",0,0,0,0,0,NA,NA,0,"LV","NC"
"209",227,"9/8/2017","2017090800",3,1,1,2838.2609,"NC","LV",2,5,66,"Run",1,0,NA,NA,0,NA,NA,NA,"",0,0,0,0,0,NA,NA,0,"LV","NC"
"210",228,"9/8/2017","2017090800",4,1,1,2817.3913,"NC","LV",3,5,66,"Run",2,0,NA,NA,0,NA,NA,NA,"",0,0,0,0,0,NA,NA,0,"LV","NC"
"211",229,"9/8/2017","2017090800",5,1,1,2796.5217,"NC","LV",1,10,49,"Run",4,0,NA,NA,0,NA,NA,NA,"",0,0,0,0,0,NA,NA,0,"LV","NC"
"212",230,"9/8/2017","2017090800",6,1,1,2775.6522,"NC","LV",2,6,45,"Run",1,0,NA,NA,0,NA,NA,NA,"",0,0,0,0,0,NA,NA,0,"LV","NC"
"213",232,"9/8/2017","2017090800",8,1,1,2754.7826,"NC","LV",3,10,49,"Pass",NA,0,NA,NA,0,NA,NA,NA,"",0,0,0,0,0,NA,NA,0,"LV","NC"
"214",234,"9/8/2017","2017090800",10,1,1,2733.913,"NC","LV",4,15,54,"Punt",11,0,NA,NA,0,NA,NA,NA,"",0,0,0,0,0,NA,NA,0,"LV","NC"
"215",235,"9/8/2017","2017090800",11,2,1,2713.0435,"LV","NC",1,10,57,"Run",3,0,NA,NA,0,NA,NA,NA,"",0,0,0,0,0,NA,NA,0,"LV","NC"
"216",236,"9/8/2017","2017090800",12,2,1,2692.1739,"LV","NC",2,6,54,"Pass",NA,0,NA,NA,0,NA,NA,NA,"",0,0,0,0,0,NA,NA,0,"LV","NC"
"217",237,"9/8/2017","2017090800",13,2,1,2671.3043,"LV","NC",3,6,54,"Pass",5,0,NA,NA,0,NA,NA,NA,"",0,0,0,0,0,NA,NA,0,"LV","NC"
"218",239,"9/8/2017","2017090800",15,2,1,2650.4348,"LV","NC",4,6,54,"Punt",34,0,NA,NA,0,NA,NA,NA,"",0,0,0,0,0,NA,NA,0,"LV","NC"
"219",240,"9/8/2017","2017090800",16,3,1,2629.5652,"NC","LV",1,10,80,"Run",0,0,NA,NA,0,NA,NA,NA,"",0,0,0,0,0,NA,NA,0,"LV","NC"
"220",241,"9/8/2017","2017090800",17,3,1,2608.6957,"NC","LV",2,10,80,"Run",-1,0,NA,NA,0,NA,NA,NA,"",0,0,0,0,0,NA,NA,0,"LV","NC"
"221",242,"9/8/2017","2017090800",18,3,1,2587.8261,"NC","LV",3,11,81,"Run",0,0,NA,NA,0,NA,NA,NA,"",0,0,0,0,0,NA,NA,0,"LV","NC"
"222",244,"9/8/2017","2017090800",20,3,1,2566.9565,"NC","LV",4,11,81,"Punt",30,0,NA,NA,0,NA,NA,NA,"",0,0,0,0,0,NA,NA,0,"LV","NC"
"223",245,"9/8/2017","2017090800",21,4,1,2546.087,"LV","NC",1,10,49,"Run",2,0,NA,NA,0,NA,NA,NA,"",0,0,0,0,0,NA,NA,0,"LV","NC"
"224",246,"9/8/2017","2017090800",22,4,1,2525.2174,"LV","NC",2,8,47,"Run",6,0,NA,NA,0,NA,NA,NA,"",0,0,0,0,0,NA,NA,0,"LV","NC"
"225",248,"9/8/2017","2017090800",24,4,1,2504.3478,"LV","NC",3,10,49,"Pass",11,0,1,NA,0,NA,NA,NA,"",0,0,0,0,0,NA,NA,0,"LV","NC"
"226",249,"9/8/2017","2017090800",25,4,1,2483.4783,"LV","NC",1,10,38,"Run",1,0,NA,NA,0,NA,NA,NA,"",0,0,0,0,0,NA,NA,0,"LV","NC"
"227",250,"9/8/2017","2017090800",26,4,1,2462.6087,"LV","NC",2,9,37,"Run",-1,0,NA,NA,0,NA,NA,NA,"",0,0,0,0,0,NA,NA,0,"LV","NC"
"228",251,"9/8/2017","2017090800",27,4,1,2441.7391,"LV","NC",3,10,38,"Run",2,0,NA,NA,0,NA,NA,NA,"",0,0,0,0,0,NA,NA,0,"LV","NC"
"229",252,"9/8/2017","2017090800",28,4,1,2420.8696,"LV","NC",1,10,23,"Run",5,0,NA,NA,0,NA,NA,NA,"",0,0,0,0,0,NA,NA,0,"LV","NC"
"230",253,"9/8/2017","2017090800",29,4,1,2400,"LV","NC",2,5,17,"Run",0,0,NA,NA,0,NA,NA,NA,"",0,0,0,0,0,NA,NA,0,"LV","NC"
"231",256,"9/8/2017","2017090800",32,4,1,2379.1304,"LV","NC",2,30,30,"Pass",NA,1,NA,NA,0,NA,NA,NA,"",0,0,0,0,0,NA,NA,0,"LV","NC"
"232",258,"9/8/2017","2017090800",34,4,1,2358.2609,"LV","NC",3,15,15,"Pass",15,1,NA,1,1,NA,NA,NA,"",6,0,6,6,0,NA,NA,0,"LV","NC"
"233",260,"9/8/2017","2017090800",36,4,1,NA,"LV","NC",NA,3,2,"Extra Point",NA,1,NA,1,0,"Made",NA,NA,"",7,0,7,7,0,NA,NA,0,"LV","NC"
"234",261,"9/8/2017","2017090800",37,5,1,2337.3913,"NC","LV",NA,0,40,"Kickoff",72,0,NA,NA,0,NA,NA,NA,"",0,7,-7,7,0,NA,NA,0,"LV","NC"
"235",265,"9/8/2017","2017090800",41,5,2,2316.5217,"NC","LV",1,32,93,"Run",NA,0,NA,NA,0,NA,NA,NA,"",0,7,-7,7,0,NA,NA,0,"LV","NC"
"236",266,"9/8/2017","2017090800",42,5,2,2295.6522,"NC","LV",2,35,97,"Run",-3,0,NA,1,0,NA,NA,NA,"",0,9,-9,9,1,NA,NA,0,"LV","NC"
"237",267,"9/8/2017","2017090800",43,6,2,2274.7826,"LV","NC",NA,0,20,"Kickoff",26,0,NA,NA,0,NA,NA,NA,"",9,0,9,9,0,NA,NA,0,"LV","NC"
"238",268,"9/8/2017","2017090800",44,6,2,2253.913,"LV","NC",1,10,46,"Run",13,0,1,NA,0,NA,NA,NA,"",9,0,9,9,0,NA,NA,0,"LV","NC"
"239",269,"9/8/2017","2017090800",45,6,2,2233.0435,"LV","NC",1,10,33,"Run",3,0,NA,NA,0,NA,NA,NA,"",9,0,9,9,0,NA,NA,0,"LV","NC"
"240",270,"9/8/2017","2017090800",46,6,2,2212.1739,"LV","NC",2,7,30,"Run",2,0,NA,NA,0,NA,NA,NA,"",9,0,9,9,0,NA,NA,0,"LV","NC"
"241",271,"9/8/2017","2017090800",47,6,2,2191.3043,"LV","NC",3,5,28,"Pass",10,0,1,NA,0,NA,NA,NA,"",9,0,9,9,0,NA,NA,0,"LV","NC"
"242",272,"9/8/2017","2017090800",48,6,2,2170.4348,"LV","NC",1,10,10,"Run",7,1,NA,NA,0,NA,NA,NA,"",9,0,9,9,0,NA,NA,0,"LV","NC"
"243",273,"9/8/2017","2017090800",49,6,2,2149.5652,"LV","NC",2,3,3,"Run",1,1,NA,NA,0,NA,NA,NA,"",9,0,9,9,0,NA,NA,0,"LV","NC"
"244",274,"9/8/2017","2017090800",50,6,2,2128.6957,"LV","NC",2,12,12,"Run",2,1,NA,NA,0,NA,NA,NA,"",9,0,9,9,0,NA,NA,0,"LV","NC"
"245",275,"9/8/2017","2017090800",51,6,2,2107.8261,"LV","NC",3,26,26,"Run",8,1,NA,NA,0,NA,NA,NA,"",9,0,9,9,0,NA,NA,0,"LV","NC"
"246",276,"9/8/2017","2017090800",52,6,2,2086.9565,"LV","NC",4,18,18,"Pass",NA,1,NA,NA,0,NA,NA,NA,"",9,0,9,9,0,NA,NA,1,"LV","NC"
"247",277,"9/8/2017","2017090800",53,7,2,2066.087,"NC","LV",1,10,84,"Run",3,0,NA,NA,0,NA,NA,NA,"",0,9,-9,9,0,NA,NA,0,"LV","NC"
"248",281,"9/8/2017","2017090800",57,7,2,2045.2174,"NC","LV",2,12,86,"Run",1,0,NA,NA,0,NA,NA,NA,"",0,9,-9,9,0,NA,NA,0,"LV","NC"
"249",282,"9/8/2017","2017090800",58,7,2,2024.3478,"NC","LV",3,11,86,"Pass",NA,0,NA,NA,0,NA,NA,NA,"",0,9,-9,9,0,NA,NA,0,"LV","NC"
"250",283,"9/8/2017","2017090800",59,7,2,2003.4783,"NC","LV",4,11,86,"Punt",23,0,NA,NA,0,NA,NA,NA,"",0,9,-9,9,0,NA,NA,0,"LV","NC"
"251",284,"9/8/2017","2017090800",60,8,2,1982.6087,"LV","NC",1,10,38,"Pass",NA,0,NA,NA,0,NA,NA,NA,"",9,0,9,9,0,NA,NA,0,"LV","NC"
"252",285,"9/8/2017","2017090800",61,8,2,1961.7391,"LV","NC",2,10,38,"Run",6,0,NA,NA,0,NA,NA,NA,"",9,0,9,9,0,NA,NA,0,"LV","NC"
"253",286,"9/8/2017","2017090800",62,8,2,1940.8696,"LV","NC",3,4,32,"Pass",32,0,NA,1,1,NA,NA,NA,"",15,0,15,15,0,NA,NA,0,"LV","NC"
"254",287,"9/8/2017","2017090800",63,8,2,NA,"LV","NC",NA,3,2,"Extra Point",NA,0,NA,1,0,"Made",NA,NA,"",16,0,16,16,0,NA,NA,0,"LV","NC"
"255",288,"9/8/2017","2017090800",64,9,2,1920,"NC","LV",NA,0,40,"Kickoff",88,0,NA,NA,0,NA,NA,NA,"",0,16,-16,16,0,NA,NA,0,"LV","NC"
"256",289,"9/8/2017","2017090800",65,9,2,1899.1304,"NC","LV",1,10,88,"Run",5,0,NA,NA,0,NA,NA,NA,"",0,16,-16,16,0,NA,NA,0,"LV","NC"
"257",290,"9/8/2017","2017090800",66,9,2,1878.2609,"NC","LV",2,5,83,"Run",0,0,NA,NA,0,NA,NA,NA,"",0,16,-16,16,0,NA,NA,0,"LV","NC"
"258",291,"9/8/2017","2017090800",67,9,2,1857.3913,"NC","LV",3,5,83,"Pass",NA,0,NA,NA,0,NA,NA,NA,"",0,16,-16,16,0,NA,NA,0,"LV","NC"
"259",292,"9/8/2017","2017090800",68,9,2,1836.5217,"NC","LV",4,5,83,"Punt",0,0,NA,NA,0,NA,NA,NA,"",0,16,-16,16,0,NA,NA,0,"LV","NC"
"260",293,"9/8/2017","2017090800",69,10,2,1815.6522,"LV","NC",1,10,17,"Pass",17,0,NA,1,1,NA,NA,NA,"",22,0,22,22,0,NA,NA,0,"LV","NC"
"261",294,"9/8/2017","2017090800",70,10,2,NA,"LV","NC",NA,3,2,"Extra Point",NA,1,NA,1,0,"FAILED",NA,NA,"",22,0,22,22,0,NA,NA,0,"LV","NC"
"262",295,"9/8/2017","2017090800",71,11,2,1794.7826,"NC","LV",NA,0,40,"Kickoff",63,0,NA,NA,0,NA,NA,NA,"",0,22,-22,22,0,NA,NA,0,"LV","NC"
"263",296,"9/8/2017","2017090800",72,11,2,1773.913,"NC","LV",1,10,63,"Run",1,0,NA,NA,0,NA,NA,NA,"",0,22,-22,22,0,NA,NA,0,"LV","NC"
"264",297,"9/8/2017","2017090800",73,11,2,1753.0435,"NC","LV",2,9,64,"Run",8,0,NA,NA,0,NA,NA,NA,"",0,22,-22,22,0,NA,NA,0,"LV","NC"
"265",298,"9/8/2017","2017090800",74,11,2,1732.1739,"NC","LV",3,1,54,"Run",1,0,1,NA,0,NA,NA,NA,"",0,22,-22,22,0,NA,NA,0,"LV","NC"
"266",299,"9/8/2017","2017090800",75,11,2,1711.3043,"NC","LV",1,10,53,"Run",8,0,NA,NA,0,NA,NA,NA,"",0,22,-22,22,0,NA,NA,0,"LV","NC"
"267",300,"9/8/2017","2017090800",76,11,2,1690.4348,"NC","LV",2,2,45,"Run",3,0,1,NA,0,NA,NA,NA,"",0,22,-22,22,0,NA,NA,0,"LV","NC"
"268",301,"9/8/2017","2017090800",77,11,2,1669.5652,"NC","LV",1,10,42,"Run",-2,0,NA,NA,0,NA,NA,NA,"",0,22,-22,22,0,NA,NA,0,"LV","NC"
"269",302,"9/8/2017","2017090800",78,11,2,1648.6957,"NC","LV",2,12,44,"Run",-9,0,NA,NA,0,NA,NA,NA,"",0,22,-22,22,0,NA,NA,0,"LV","NC"
"270",303,"9/8/2017","2017090800",79,11,2,1627.8261,"NC","LV",3,21,52,"Pass",NA,0,NA,NA,0,NA,NA,NA,"",0,22,-22,22,0,NA,NA,0,"LV","NC"
"271",304,"9/8/2017","2017090800",80,11,2,1606.9565,"NC","LV",4,21,52,"Punt",17,0,NA,NA,0,NA,NA,NA,"",0,22,-22,22,0,NA,NA,0,"LV","NC"
"272",305,"9/8/2017","2017090800",81,12,2,1586.087,"LV","NC",1,10,65,"Pass",NA,0,NA,NA,0,NA,NA,NA,"",22,0,22,22,0,NA,NA,0,"LV","NC"
"273",306,"9/8/2017","2017090800",82,12,2,1565.2174,"LV","NC",2,10,65,"Pass",7,0,NA,NA,0,NA,NA,1,"NC",22,0,22,22,0,NA,NA,0,"LV","NC"
"274",307,"9/8/2017","2017090800",83,13,2,1544.3478,"NC","LV",1,10,42,"Run",3,0,NA,NA,0,NA,NA,NA,"",0,22,-22,22,0,NA,NA,0,"LV","NC"
"275",308,"9/8/2017","2017090800",84,13,2,1523.4783,"NC","LV",2,7,39,"Pass",NA,0,NA,NA,0,NA,NA,NA,"",0,22,-22,22,0,NA,NA,0,"LV","NC"
"276",309,"9/8/2017","2017090800",85,13,2,1502.6087,"NC","LV",3,7,39,"Pass",NA,0,NA,NA,0,NA,NA,NA,"",0,22,-22,22,0,NA,NA,0,"LV","NC"
"277",310,"9/8/2017","2017090800",86,13,2,1481.7391,"NC","LV",4,7,39,"Pass",NA,0,NA,NA,0,NA,NA,NA,"",0,22,-22,22,0,NA,NA,0,"LV","NC"
"278",311,"9/8/2017","2017090800",87,14,2,1460.8696,"LV","NC",1,10,63,"Run",0,0,NA,NA,0,NA,NA,NA,"",22,0,22,22,0,NA,NA,0,"LV","NC"
"279",312,"9/8/2017","2017090800",88,15,3,1440,"LV","NC",NA,0,40,"Kickoff",56,0,NA,NA,0,NA,NA,NA,"",22,0,22,22,0,NA,NA,0,"LV","NC"
"280",315,"9/8/2017","2017090800",91,15,3,1405.7143,"LV","NC",1,10,55,"Run",-1,0,NA,NA,0,NA,NA,NA,"",22,0,22,22,0,NA,NA,0,"LV","NC"
"281",316,"9/8/2017","2017090800",92,15,3,1371.4286,"LV","NC",2,11,56,"Pass",11,0,1,NA,0,NA,NA,NA,"",22,0,22,22,0,NA,NA,0,"LV","NC"
"282",317,"9/8/2017","2017090800",93,15,3,1337.1429,"LV","NC",1,10,45,"Run",2,0,NA,NA,0,NA,NA,NA,"",22,0,22,22,0,NA,NA,0,"LV","NC"
"283",318,"9/8/2017","2017090800",94,15,3,1302.8571,"LV","NC",2,8,43,"Pass",21,0,1,NA,0,NA,NA,NA,"",22,0,22,22,0,NA,NA,0,"LV","NC"
"284",319,"9/8/2017","2017090800",95,15,3,1268.5714,"LV","NC",1,10,22,"Pass",NA,0,NA,NA,0,NA,NA,NA,"",22,0,22,22,0,NA,NA,0,"LV","NC"
"285",320,"9/8/2017","2017090800",96,15,3,1234.2857,"LV","NC",2,10,22,"Run",6,0,NA,NA,0,NA,NA,NA,"",22,0,22,22,0,NA,NA,0,"LV","NC"
"286",321,"9/8/2017","2017090800",97,15,3,1200,"LV","NC",3,4,16,"Run",2,0,NA,NA,0,NA,NA,NA,"",22,0,22,22,0,NA,NA,0,"LV","NC"
"287",322,"9/8/2017","2017090800",98,15,3,1165.7143,"LV","NC",4,2,14,"Run",14,0,NA,1,1,NA,NA,NA,"",28,0,28,28,0,NA,NA,0,"LV","NC"
"288",324,"9/8/2017","2017090800",100,15,3,NA,"LV","NC",NA,3,2,"Run",NA,0,NA,1,0,NA,"Success",NA,"",30,NA,NA,NA,0,NA,NA,0,"LV","NC"
